source_file	inc_type	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	11200	11988	+	aadA22	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_032491824.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	18182	18526	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	18721	19977	-	cmlA1	chloramphenicol efflux MFS transporter CmlA1	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	INTERNAL_STOP	419	419	100.00	99.76	419	WP_001256776.1	chloramphenicol efflux MFS transporter CmlA1	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	20247	20798	-	aac(6')-Ib3	aminoglycoside N-acetyltransferase AAC(6')-Ib3	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_032488579.1	aminoglycoside N-acetyltransferase AAC(6')-Ib3	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	43099	43827	-	traT	conjugal transfer complement resistance protein TraT	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	243	243	100.00	91.36	243	AAL23506.1	conjugal transfer complement resistance protein TraT	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	92472	94658	-	iutA	ferric aerobactin receptor IutA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	729	731	99.73	89.85	729	AAN45165.2	ferric aerobactin receptor IutA	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	94755	96029	-	iucD	NADPH-dependent L-lysine N(6)-monooxygenase IucD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	425	445	95.51	97.65	425	AAD44749.1	NADPH-dependent L-lysine N(6)-monooxygenase IucD	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	96029	97768	-	iucC	NIS family aerobactin synthetase IucC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	580	580	100.00	97.59	580	AAN82073.1	NIS family aerobactin synthetase IucC	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	97771	98715	-	iucB	N(6)-hydroxylysine O-acetyltransferase IucB	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	315	315	100.00	96.19	315	AAN82074.1	N(6)-hydroxylysine O-acetyltransferase IucB	NA	NA
RefSeq_NZ_CP100116.1	IncFII	NA	RefSeq_NZ_CP100116.1	98719	100440	-	iucA	aerobactin synthase IucA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	574	576	100.00	95.31	576	EGI25746.1	aerobactin synthase IucA	NA	NA
RefSeq_NZ_CP100309.1	IncFII	NA	RefSeq_NZ_CP100309.1	19769	20188	+	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	EXACTX	140	140	100.00	100.00	140	AAC33908.1	organomercurial transporter MerC	NA	NA
RefSeq_NZ_CP100309.1	IncFII	NA	RefSeq_NZ_CP100309.1	25168	26025	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
RefSeq_NZ_CP100309.1	IncFII	NA	RefSeq_NZ_CP100309.1	26728	27549	-	blaOXA	OXA-9 family oxacillin-hydrolyzing class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	INTERNAL_STOP	274	274	100.00	99.64	274	WP_000722315.1	oxacillin-hydrolyzing class D beta-lactamase OXA-9	NA	NA
RefSeq_NZ_CP100309.1	IncFII	NA	RefSeq_NZ_CP100309.1	37214	38092	-	blaKPC-31	inhibitor-resistant extended-spectrum class A beta-lactamase KPC-31	core	AMR	AMR	BETA-LACTAM	CEFIDEROCOL/CEPHALOSPORIN	ALLELEX	293	293	100.00	100.00	293	WP_073668892.1	inhibitor-resistant extended-spectrum class A beta-lactamase KPC-31	NA	NA
RefSeq_NZ_CP100313.1	IncFII	NA	RefSeq_NZ_CP100313.1	19769	20188	+	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	EXACTX	140	140	100.00	100.00	140	AAC33908.1	organomercurial transporter MerC	NA	NA
RefSeq_NZ_CP100313.1	IncFII	NA	RefSeq_NZ_CP100313.1	25168	26025	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
RefSeq_NZ_CP100313.1	IncFII	NA	RefSeq_NZ_CP100313.1	26728	27549	-	blaOXA	OXA-9 family oxacillin-hydrolyzing class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	INTERNAL_STOP	274	274	100.00	99.64	274	WP_000722315.1	oxacillin-hydrolyzing class D beta-lactamase OXA-9	NA	NA
RefSeq_NZ_CP100313.1	IncFII	NA	RefSeq_NZ_CP100313.1	37214	38092	-	blaKPC-110	inhibitor-resistant class A beta-lactamase KPC-110	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	293	293	100.00	100.00	293	WP_257394580.1	inhibitor-resistant class A beta-lactamase KPC-110	NA	NA
RefSeq_NZ_CP100504.1	IncFII	NA	RefSeq_NZ_CP100504.1	49064	49792	+	traT	conjugal transfer complement resistance protein TraT	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	243	243	100.00	91.36	243	AAL23506.1	conjugal transfer complement resistance protein TraT	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	16871	17299	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTX	143	143	100.00	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	17553	19025	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	491	491	100.00	100.00	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	19021	19698	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	226	226	100.00	100.00	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	19888	21270	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	461	461	100.00	100.00	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	21302	21652	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100.00	99.15	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	21769	23058	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	97.91	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	23072	26215	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100.00	98.85	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	26851	29322	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	824	824	99.64	94.18	825	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	31306	33120	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTX	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	33129	34016	+	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTX	296	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	34059	34436	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTX	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	34444	35370	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100.00	99.68	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	35428	36105	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTX	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	36105	37502	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100.00	99.14	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	37722	38153	+	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTX	144	144	100.00	94.44	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	46195	46617	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	EXACTX	141	141	100.00	100.00	141	BAA24824.1	glutaredoxin-dependent arsenate reductase	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	46633	47919	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	EXACTX	429	429	100.00	100.00	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	47970	49718	-	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	EXACTX	583	583	100.00	100.00	583	BAA24822.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	49739	50098	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	91.67	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	50151	50498	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTX	116	116	100.00	100.00	116	AET17094.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	60040	62826	-	clpK	heat shock survival AAA family ATPase ClpK	plus	STRESS	HEAT	NA	NA	BLASTX	929	949	97.89	99.14	929	ASF80763.1	heat shock survival AAA family ATPase ClpK	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	62953	63519	-	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	EXACTX	189	189	100.00	100.00	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	140157	140588	-	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	144	144	100.00	94.44	144	AAC38229.1	mercury resistance transcriptional regulator MerR	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	140660	141007	+	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	116	116	100.00	93.97	116	AAA98222.1	mercuric transport protein MerT	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	141026	141298	+	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	91	91	100.00	92.31	91	AAA98223.1	mercury resistance system periplasmic binding protein MerP	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	141304	141546	+	merF	mercury resistance system transport protein MerF	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	81	81	100.00	100.00	81	ABA25986.1	mercury resistance system transport protein MerF	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	143209	143571	+	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100.00	98.35	121	AAC38221.1	mercury resistance co-regulator MerD	NA	NA
RefSeq_NZ_CP100522.1	IncFII	NA	RefSeq_NZ_CP100522.1	143571	143804	+	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	78	78	100.00	100.00	78	AAC38236.1	broad-spectrum mercury transporter MerE	NA	NA
RefSeq_NZ_CP100533.1	IncFII	NA	RefSeq_NZ_CP100533.1	10167	10322	-	cvaC	colicin V	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	52	103	50.49	100.00	52	CAA40746.1	colicin V	NA	NA
RefSeq_NZ_CP100667.1	IncFII	NA	RefSeq_NZ_CP100667.1	11474	12028	+	rcK	complement resistance protein Rck	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	185	185	100.00	98.38	185	AAC36968.1	complement resistance protein Rck	NA	NA
RefSeq_NZ_CP100667.1	IncFII	NA	RefSeq_NZ_CP100667.1	24283	24750	+	mltE	transglycosylase SLT domain-containing protein MltE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	156	156	100.00	98.72	156	AAL23542.1	transglycosylase SLT domain-containing protein MltE	NA	NA
RefSeq_NZ_CP100667.1	IncFII	NA	RefSeq_NZ_CP100667.1	30281	31138	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
RefSeq_NZ_CP100667.1	IncFII	NA	RefSeq_NZ_CP100667.1	51979	53751	+	spvB	SPI-2 type III secretion system effector NAD(+)--protein-arginine ADP-ribosyltransferase SpvB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	591	591	100.00	100.00	591	AAL23530.1	SPI-2 type III secretion system effector NAD(+)--protein-arginine ADP-ribosyltransferase SpvB	NA	NA
RefSeq_NZ_CP100667.1	IncFII	NA	RefSeq_NZ_CP100667.1	55022	55669	+	spvD	SPI-2 type III secretion system effector cysteine hydrolase SpvD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	216	216	100.00	99.07	216	AAG59626.1	SPI-2 type III secretion system effector cysteine hydrolase SpvD	NA	NA
RefSeq_NZ_CP100725.1	IncFII	NA	RefSeq_NZ_CP100725.1	3071	3625	-	rcK	complement resistance protein Rck	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	185	185	100.00	98.38	185	AAC36968.1	complement resistance protein Rck	NA	NA
RefSeq_NZ_CP100725.1	IncFII	NA	RefSeq_NZ_CP100725.1	23755	24402	-	spvD	SPI-2 type III secretion system effector cysteine hydrolase SpvD	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	216	216	100.00	99.07	216	AAG59626.1	SPI-2 type III secretion system effector cysteine hydrolase SpvD	NA	NA
RefSeq_NZ_CP100725.1	IncFII	NA	RefSeq_NZ_CP100725.1	25673	27445	-	spvB	SPI-2 type III secretion system effector NAD(+)--protein-arginine ADP-ribosyltransferase SpvB	plus	VIRULENCE	VIRULENCE	NA	NA	EXACTX	591	591	100.00	100.00	591	AAL23530.1	SPI-2 type III secretion system effector NAD(+)--protein-arginine ADP-ribosyltransferase SpvB	NA	NA
RefSeq_NZ_CP100725.1	IncFII	NA	RefSeq_NZ_CP100725.1	48286	49143	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
RefSeq_NZ_CP100725.1	IncFII	NA	RefSeq_NZ_CP100725.1	54674	55141	-	mltE	transglycosylase SLT domain-containing protein MltE	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	156	156	100.00	98.72	156	AAL23542.1	transglycosylase SLT domain-containing protein MltE	NA	NA
RefSeq_NZ_CP101199.1	IncFII	NA	RefSeq_NZ_CP101199.1	24316	25173	+	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.00	100.00	286	WP_000557454.1	aminoglycoside N-acetyltransferase AAC(3)-IId	NA	NA
RefSeq_NZ_CP101199.1	IncFII	NA	RefSeq_NZ_CP101199.1	26348	27205	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
RefSeq_NZ_CP101224.1	IncFII	NA	RefSeq_NZ_CP101224.1	24316	25173	+	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.00	100.00	286	WP_000557454.1	aminoglycoside N-acetyltransferase AAC(3)-IId	NA	NA
RefSeq_NZ_CP101224.1	IncFII	NA	RefSeq_NZ_CP101224.1	26348	27205	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
RefSeq_NZ_CP101534.1	IncFII	NA	RefSeq_NZ_CP101534.1	7249	8127	-	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004199234.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NA	NA
RefSeq_NZ_CP101534.1	IncFII	NA	RefSeq_NZ_CP101534.1	11234	12106	+	blaCTX-M-65	extended-spectrum class A beta-lactamase CTX-M-65	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	291	291	100.00	100.00	291	WP_013188475.1	extended-spectrum class A beta-lactamase CTX-M-65	NA	NA
RefSeq_NZ_CP101534.1	IncFII	NA	RefSeq_NZ_CP101534.1	19059	19916	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
RefSeq_NZ_CP101534.1	IncFII	NA	RefSeq_NZ_CP101534.1	20089	20841	+	rmtB1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEX	251	251	100.00	100.00	251	WP_012372818.1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	33126	33692	+	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	EXACTX	189	189	100.00	100.00	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	33819	36605	+	clpK	heat shock survival AAA family ATPase ClpK	plus	STRESS	HEAT	NA	NA	BLASTX	929	949	97.89	98.39	929	ASF80763.1	heat shock survival AAA family ATPase ClpK	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	145879	146307	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTX	143	143	100.00	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	146561	148033	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	491	491	100.00	100.00	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	148029	148706	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	226	226	100.00	100.00	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	148896	150278	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	461	461	100.00	100.00	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	150310	150660	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100.00	99.15	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	150777	152066	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	97.91	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	152080	155223	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100.00	98.85	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	155859	158324	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	94.53	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	160308	162122	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTX	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	162131	163018	+	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTX	296	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	163061	163438	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	BLASTX	126	126	100.00	99.21	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	163446	164372	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100.00	99.68	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	164430	165107	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	BLASTX	226	226	100.00	99.56	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	165107	166504	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100.00	99.36	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	182944	183294	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTX	117	117	100.00	100.00	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	183345	183704	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	97.50	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	183725	185473	+	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	583	583	100.00	99.14	583	AAB09626.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
RefSeq_NZ_CP101547.1	IncFII	NA	RefSeq_NZ_CP101547.1	185525	186811	+	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	429	429	100.00	98.37	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
