plasmid_id	inc_type	inc_confidence	length_bp	pLIN	bin_A	bin_B	bin_C	bin_D	bin_E	bin_F	source	inc_secondary	is_novel
OW849251.1	IncFII	1.0	173773	4.11.83.485.1175.7014	4	11	83	485	1175	7014	reference		False
OW849247.1	IncFII	1.0	5114	4.11.83.484.655.1018	4	11	83	484	655	1018	reference		False
OW849246.1	IncFII	0.8229	63570	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849245.1	IncFII	1.0	87775	4.11.83.485.1175.6598	4	11	83	485	1175	6598	reference		False
OW849244.1	IncFII	0.4109	157881	4.11.83.485.1175.7462	4	11	83	485	1175	7462	reference	IncN(0.40)	False
OW849241.1	IncFII	0.8222	66274	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849240.1	IncFII	1.0	212171	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849237.1	IncFII	0.8207	65572	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849236.1	IncFII	0.8073	106769	4.11.83.485.1175.5990	4	11	83	485	1175	5990	reference		False
OW849235.1	IncFII	1.0	110358	4.11.83.485.1175.6215	4	11	83	485	1175	6215	reference		False
OW849232.1	IncFII	1.0	236315	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849229.1	IncFII	1.0	49255	4.11.83.485.1175.8958	4	11	83	485	1175	8958	reference		False
OW849228.1	IncFII	0.8229	63570	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849227.1	IncFII	1.0	194000	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849225.1	IncFII	0.8033	3223	4.11.83.346.404.570	4	11	83	346	404	570	reference		False
OW849223.1	IncFII	0.8269	63589	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849222.1	IncFII	1.0	194864	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849221.1	IncFII	0.654	300726	4.11.83.485.1175.6558	4	11	83	485	1175	6558	reference		False
OW849206.1	IncFII	0.8207	65572	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849205.1	IncFII	0.8071	106769	4.11.83.485.1175.5990	4	11	83	485	1175	5990	reference		False
OW849204.1	IncFII	1.0	110358	4.11.83.485.1175.6215	4	11	83	485	1175	6215	reference		False
OW849202.1	IncFII	0.7981	4995	4.11.83.485.843.1356	4	11	83	485	843	1356	reference		False
OW849201.1	IncFII	0.8119	104655	4.11.83.485.1175.5753	4	11	83	485	1175	5753	reference		False
OW849196.1	IncFII	1.0	114323	4.11.83.485.1175.6614	4	11	83	485	1175	6614	reference		False
OW849194.1	IncFII	0.8689	2317	4.11.83.192.218.304	4	11	83	192	218	304	reference		False
OW849192.1	IncFII	0.5843	2495	4.11.83.218.249.341	4	11	83	218	249	341	reference	IncX1(0.31)	False
OW849190.1	IncFII	0.8229	63570	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849186.1	IncFII	0.8229	63589	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849185.1	IncFII	1.0	169661	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849184.1	IncFII	0.4477	300713	4.11.83.485.1175.6558	4	11	83	485	1175	6558	reference		False
OW849180.1	IncFII	0.601	115960	4.11.83.485.1175.5743	4	11	83	485	1175	5743	reference	IncX1(0.40)	False
OW849176.1	IncFII	1.0	4783	4.11.83.485.676.1054	4	11	83	485	676	1054	reference		False
OW849175.1	IncFII	0.8256	63570	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849174.1	IncFII	1.0	131622	4.11.83.485.1175.7219	4	11	83	485	1175	7219	reference		False
OW849172.1	IncFII	0.5882	2495	4.11.83.218.249.341	4	11	83	218	249	341	reference	IncX1(0.31)	False
OW849171.1	IncFII	0.7975	4665	4.11.83.485.685.1071	4	11	83	485	685	1071	reference		False
OW849170.1	IncFII	1.0	4935	4.11.83.485.947.1576	4	11	83	485	947	1576	reference		False
OW849169.1	IncFII	1.0	154846	4.11.83.485.1175.7229	4	11	83	485	1175	7229	reference		False
OW849166.1	IncFII	0.5872	2495	4.11.83.218.249.341	4	11	83	218	249	341	reference	IncX1(0.31)	False
OW849165.1	IncFII	1.0	4783	4.11.83.485.800.1281	4	11	83	485	800	1281	reference		False
OW849164.1	IncFII	0.8256	63570	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849163.1	IncFII	1.0	131622	4.11.83.485.1175.7219	4	11	83	485	1175	7219	reference		False
OW849152.1	IncFII	0.8036	3223	4.11.83.346.404.570	4	11	83	346	404	570	reference		False
OW849150.1	IncFII	1.0	20618	4.11.83.485.1175.4229	4	11	83	485	1175	4229	reference		False
OW849149.1	IncFII	1.0	98537	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849148.1	IncFII	0.4132	162963	4.11.83.485.1175.7495	4	11	83	485	1175	7495	reference	IncN(0.40)	False
OW849146.1	IncFII	0.5882	2495	4.11.83.218.249.341	4	11	83	218	249	341	reference	IncX1(0.31)	False
OW849145.1	IncFII	1.0	4783	4.11.83.485.676.1054	4	11	83	485	676	1054	reference		False
OW849144.1	IncFII	0.8256	63570	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849143.1	IncFII	1.0	122177	4.11.83.485.1175.7219	4	11	83	485	1175	7219	reference		False
OW849136.1	IncFII	0.7905	40441	4.11.83.485.1175.4479	4	11	83	485	1175	4479	reference		False
OW849135.1	IncFII	1.0	218602	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849127.1	IncFII	0.7986	5472	4.11.83.485.721.1132	4	11	83	485	721	1132	reference		False
OW849123.1	IncFII	0.9974	146326	4.11.83.485.1175.7374	4	11	83	485	1175	7374	reference		False
OW849120.1	IncFII	0.8239	65499	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849119.1	IncFII	1.0	173168	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849116.1	IncFII	1.0	202067	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849106.1	IncFII	1.0	3223	4.11.83.485.681.1061	4	11	83	485	681	1061	reference		False
OW849105.1	IncFII	0.7975	4995	4.11.83.485.843.1356	4	11	83	485	843	1356	reference		False
OW849104.1	IncFII	0.7992	5413	4.11.83.485.701.1095	4	11	83	485	701	1095	reference		False
OW849097.1	IncFII	1.0	4783	4.11.83.485.800.1281	4	11	83	485	800	1281	reference		False
OW849096.1	IncFII	1.0	4938	4.11.83.485.675.1048	4	11	83	485	675	1048	reference		False
OW849094.1	IncFII	0.7902	40714	4.11.83.485.1175.4479	4	11	83	485	1175	4479	reference		False
OW849089.1	IncFII	0.6005	5599	4.11.83.453.593.919	4	11	83	453	593	919	reference	IncN(0.40)	False
OW849088.1	IncFII	0.8267	63589	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849081.1	IncFII	1.0	3223	4.11.83.485.681.1061	4	11	83	485	681	1061	reference		False
OW849080.1	IncFII	0.8018	5252	4.11.83.485.698.1092	4	11	83	485	698	1092	reference		False
OW849079.1	IncFII	0.6118	40646	4.11.83.485.1175.4479	4	11	83	485	1175	4479	reference	IncN(0.39)	False
OW849075.1	IncFII	0.598	4859	4.11.83.485.680.1060	4	11	83	485	680	1060	reference		False
OW849074.1	IncFII	0.8	5225	4.11.83.456.597.926	4	11	83	456	597	926	reference		False
OW849072.1	IncFII	1.0	114840	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849071.1	IncFII	1.0	239969	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849062.1	IncFII	1.0	34959	4.11.83.485.1175.4209	4	11	83	485	1175	4209	reference		False
OW849060.1	IncFII	1.0	190829	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849056.1	IncFII	0.7967	5599	4.11.83.453.593.919	4	11	83	453	593	919	reference		False
OW849054.1	IncFII	0.8267	63589	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849053.1	IncFII	0.7863	417446	4.11.83.485.1175.6558	4	11	83	485	1175	6558	reference		False
OW849043.1	IncFII	1.0	3820	4.11.83.385.474.697	4	11	83	385	474	697	reference		False
OW849039.1	IncFII	1.0	114840	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849038.1	IncFII	1.0	209855	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849036.1	IncFII	1.0	127275	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849035.1	IncFII	1.0	204647	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849029.1	IncFII	0.5959	1917	4.11.83.197.223.309	4	11	83	197	223	309	reference	IncN(0.40)	False
OW849028.1	IncFII	0.5994	4859	4.11.83.485.680.1060	4	11	83	485	680	1060	reference		False
OW849026.1	IncFII	0.4006	6761	4.11.83.485.863.1397	4	11	83	485	863	1397	reference	IncX1(0.39)	False
OW849025.1	IncFII	1.0	114840	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849024.1	IncFII	1.0	242397	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849022.1	IncFII	0.5959	1917	4.11.83.197.223.309	4	11	83	197	223	309	reference	IncN(0.40)	False
OW849021.1	IncFII	0.5976	4859	4.11.83.485.680.1060	4	11	83	485	680	1060	reference		False
OW849019.1	IncFII	0.4006	6761	4.11.83.485.863.1397	4	11	83	485	863	1397	reference	IncX1(0.39)	False
OW849018.1	IncFII	1.0	114836	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849017.1	IncFII	1.0	242483	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849014.1	IncFII	0.8249	65498	4.11.83.485.1175.6450	4	11	83	485	1175	6450	reference		False
OW849013.1	IncFII	1.0	168173	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849012.1	IncFII	0.4265	341694	4.11.83.485.1175.6558	4	11	83	485	1175	6558	reference	IncX1(0.35)	False
OW849009.1	IncFII	0.8031	3223	4.11.83.346.404.570	4	11	83	346	404	570	reference		False
OW849007.1	IncFII	0.5805	12628	4.11.83.485.1175.4316	4	11	83	485	1175	4316	reference	ColE(0.27)	False
OW849006.1	IncFII	1.0	20618	4.11.83.485.1175.4229	4	11	83	485	1175	4229	reference		False
OW849005.1	IncFII	1.0	98537	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW849004.1	IncFII	0.4148	161750	4.11.83.485.1175.7495	4	11	83	485	1175	7495	reference	IncN(0.39)	False
OW849002.1	IncFII	1.0	94373	4.11.83.485.1175.8353	4	11	83	485	1175	8353	reference		False
OW849001.1	IncFII	1.0	153105	4.11.83.485.1175.5752	4	11	83	485	1175	5752	reference		False
OW848999.1	IncFII	0.7902	40577	4.11.83.485.1175.4479	4	11	83	485	1175	4479	reference		False
OW848997.1	IncFII	0.6133	214783	4.11.83.485.1175.7496	4	11	83	485	1175	7496	reference		False
OW848996.1	IncFII	0.4767	289840	4.11.83.485.1175.6558	4	11	83	485	1175	6558	reference		False
OW848990.1	IncFII	1.0	227132	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW848987.1	IncFII	1.0	286263	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
OW848979.1	IncFII	0.8038	3223	4.11.83.346.404.570	4	11	83	346	404	570	reference		False
OW848978.1	IncFII	0.8019	5252	4.11.83.485.698.1092	4	11	83	485	698	1092	reference		False
NZ_CP091149.1	IncFII	0.4197	50625	4.11.83.485.1175.5117	4	11	83	485	1175	5117	reference	IncA(0.38)	False
NZ_CP091145.1	IncFII	0.404	87243	4.11.83.485.1175.5113	4	11	83	485	1175	5113	reference	IncA(0.39)	False
NZ_CP097295.1	IncFII	1.0	201166	4.11.83.485.1175.4075	4	11	83	485	1175	4075	reference		False
NZ_CP076535.1	IncFII	0.6151	18383	4.11.83.485.1175.12134	4	11	83	485	1175	12134	reference		False
NZ_CP097236.1	IncFII	1.0	2095	4.11.35.42.44.53	4	11	35	42	44	53	reference		False
NZ_CP097234.1	IncFII	1.0	103694	4.11.83.485.1175.7471	4	11	83	485	1175	7471	reference		False
NZ_CP097231.1	IncFII	1.0	2095	4.11.35.42.44.53	4	11	35	42	44	53	reference		False
NZ_CP097242.1	IncFII	1.0	2095	4.11.35.42.44.53	4	11	35	42	44	53	reference		False
NZ_CP095181.1	IncFII	1.0	201356	4.11.83.485.1175.6868	4	11	83	485	1175	6868	reference		False
NZ_CP097239.1	IncFII	1.0	103694	4.11.83.485.1175.7471	4	11	83	485	1175	7471	reference		False
NZ_CP095173.1	IncFII	1.0	5966	4.11.83.592.2123.13526	4	11	83	592	2123	13526	reference		False
NZ_CP095171.1	IncFII	1.0	136140	4.11.83.485.1175.8099	4	11	83	485	1175	8099	reference		False
NZ_CP081815.1	IncFII	1.0	180897	4.11.83.485.1175.7267	4	11	83	485	1175	7267	reference		False
NZ_CP090743.1	IncFII	1.0	10868	4.11.83.485.1028.1731	4	11	83	485	1028	1731	reference		False
NZ_CP090768.1	IncFII	0.8114	156151	4.11.83.485.1175.10387	4	11	83	485	1175	10387	reference		False
NZ_CP097227.1	IncFII	1.0	2095	4.11.35.42.44.53	4	11	35	42	44	53	reference		False
NZ_CP097226.1	IncFII	1.0	103694	4.11.83.485.1175.7471	4	11	83	485	1175	7471	reference		False
NZ_CP097222.1	IncFII	1.0	2095	4.11.35.42.44.53	4	11	35	42	44	53	reference		False
NZ_CP097221.1	IncFII	1.0	206564	4.11.83.485.1175.7717	4	11	83	485	1175	7717	reference		False
NZ_CP090684.1	IncFII	0.8114	156151	4.11.83.485.1175.10387	4	11	83	485	1175	10387	reference		False
NZ_CP097219.1	IncFII	0.7948	63686	4.11.83.485.943.1565	4	11	83	485	943	1565	reference		False
NZ_CP090789.1	IncFII	0.8193	73850	4.11.83.485.1175.10503	4	11	83	485	1175	10503	reference		False
NZ_CP095169.1	IncFII	0.587	2495	4.11.83.218.249.341	4	11	83	218	249	341	reference	IncX1(0.31)	False
NZ_CP095168.1	IncFII	1.0	4783	4.11.83.485.800.1281	4	11	83	485	800	1281	reference		False
NZ_CP095167.1	IncFII	1.0	89168	4.11.83.485.1175.6218	4	11	83	485	1175	6218	reference		False
NZ_CP090752.1	IncFII	0.6108	14081	4.11.83.485.1175.2501	4	11	83	485	1175	2501	reference		False
NZ_CP090751.1	IncFII	0.815	89642	4.11.83.485.1175.10513	4	11	83	485	1175	10513	reference		False
NZ_CP090750.1	IncFII	0.8134	106647	4.11.83.485.1175.10502	4	11	83	485	1175	10502	reference		False
NZ_CP095178.1	IncFII	0.7946	148937	4.11.83.485.1175.7866	4	11	83	485	1175	7866	reference		False
NZ_CP090706.1	IncFII	0.8106	115999	4.11.83.485.1175.10479	4	11	83	485	1175	10479	reference		False
NZ_CP096275.1	IncFII	0.4532	41080	4.11.83.485.1175.3585	4	11	83	485	1175	3585	reference	IncN(0.36)	False
NZ_CP090736.1	IncFII	1.0	10868	4.11.83.485.1028.1731	4	11	83	485	1028	1731	reference		False
NZ_CP090720.1	IncFII	0.8114	156152	4.11.83.485.1175.10387	4	11	83	485	1175	10387	reference		False
NZ_CP090691.1	IncFII	0.8206	156152	4.11.83.485.1175.10382	4	11	83	485	1175	10382	reference		False
NZ_CP092467.1	IncFII	0.8062	233864	4.11.83.485.1175.7874	4	11	83	485	1175	7874	reference		False
NZ_CP076702.1	IncFII	0.6189	41110	4.11.83.485.1175.2731	4	11	83	485	1175	2731	reference		False
NZ_CP076627.1	IncFII	0.4534	41102	4.11.83.485.1175.3585	4	11	83	485	1175	3585	reference	IncN(0.36)	False
NZ_MZ690481.1	IncFII	0.4459	201689	4.11.83.485.1175.7722	4	11	83	485	1175	7722	reference	IncFIB(0.37)	False
NZ_OM975893.1	IncFII	1.0	130295	4.11.83.485.1175.6570	4	11	83	485	1175	6570	reference		False
NZ_MZ690484.1	IncFII	0.9996	204284	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
NZ_OM975891.1	IncFII	1.0	238515	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
NZ_MZ690485.1	IncFII	0.4306	142984	4.11.83.485.1175.7495	4	11	83	485	1175	7495	reference		False
CP097250.1	IncFII	0.5968	78479	4.11.83.485.1175.5422	4	11	83	485	1175	5422	reference		False
CP097249.1	IncFII	0.4009	301404	4.11.83.485.1175.6558	4	11	83	485	1175	6558	reference		False
NZ_CP097177.1	IncFII	1.0	33168	4.11.83.485.1175.3530	4	11	83	485	1175	3530	reference		False
NZ_CP097176.1	IncFII	0.7461	52665	4.11.83.485.1175.3302	4	11	83	485	1175	3302	reference	IncN(0.25)	False
NZ_CP097185.1	IncFII	0.7983	4072	4.11.83.371.449.647	4	11	83	371	449	647	reference		False
NZ_CP097184.1	IncFII	0.4053	4145	4.11.83.294.339.472	4	11	83	294	339	472	reference	IncX3(0.40)	False
NZ_CP097183.1	IncFII	0.805	64527	4.11.83.485.1175.8792	4	11	83	485	1175	8792	reference		False
NZ_CP097156.1	IncFII	0.6033	188830	4.11.83.485.1160.2437	4	11	83	485	1160	2437	reference	ColRNAI(0.40)	False
NZ_CP097154.1	IncFII	0.4101	278806	4.11.83.485.1160.2435	4	11	83	485	1160	2435	reference		False
NZ_CP097153.1	IncFII	0.5991	396185	4.11.83.485.1160.2436	4	11	83	485	1160	2436	reference		False
NZ_CP097152.1	IncFII	0.794	541487	4.11.83.485.1160.2432	4	11	83	485	1160	2432	reference		False
NZ_CP097151.1	IncFII	0.6111	561215	4.11.83.485.1160.2434	4	11	83	485	1160	2434	reference		False
NZ_CP097150.1	IncFII	0.8055	669209	4.11.83.485.1160.2433	4	11	83	485	1160	2433	reference		False
NZ_CP097200.1	IncFII	1.0	73029	4.11.83.485.1175.7059	4	11	83	485	1175	7059	reference		False
NZ_OV024759.1	IncFII	0.5997	412465	4.11.83.485.1160.2388	4	11	83	485	1160	2388	reference		False
NZ_OV024758.1	IncFII	0.6014	177591	4.11.83.485.1160.2420	4	11	83	485	1160	2420	reference		False
NZ_CP092507.1	IncFII	0.7927	8520	4.11.83.485.1604.13007	4	11	83	485	1604	13007	reference		False
NZ_CP092503.1	IncFII	1.0	35348	4.11.83.485.1175.3469	4	11	83	485	1175	3469	reference		False
NZ_CP092502.1	IncFII	0.7863	71116	4.11.83.485.1175.3297	4	11	83	485	1175	3297	reference		False
NZ_CP097096.1	IncFII	1.0	50185	4.11.83.485.1175.6641	4	11	83	485	1175	6641	reference		False
NZ_CP091332.1	IncFII	1.0	123020	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
NZ_CP091331.1	IncFII	1.0	203312	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
NZ_CP092285.1	IncFII	0.4055	210472	4.11.83.485.1175.10562	4	11	83	485	1175	10562	reference		False
NZ_CP094994.1	IncFII	1.0	102252	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
NZ_CP094992.1	IncFII	0.5592	326663	4.11.83.485.1175.6558	4	11	83	485	1175	6558	reference		False
NZ_CP091565.1	IncFII	1.0	70486	4.11.83.485.1175.7374	4	11	83	485	1175	7374	reference		False
NZ_CP091568.1	IncFII	0.8033	7942	4.11.83.485.1201.12604	4	11	83	485	1201	12604	reference		False
NZ_CP091553.1	IncFII	0.8037	2900	4.11.83.135.151.188	4	11	83	135	151	188	reference		False
NZ_CP091552.1	IncFII	0.6037	2953	4.11.83.156.174.216	4	11	83	156	174	216	reference		False
NZ_CP091574.1	IncFII	1.0	78621	4.11.83.485.1175.7374	4	11	83	485	1175	7374	reference		False
NZ_CP091562.1	IncFII	0.8007	5430	4.11.83.485.907.1499	4	11	83	485	907	1499	reference		False
NZ_CP066271.1	IncFII	0.5674	98897	4.11.83.485.1175.5110	4	11	83	485	1175	5110	reference	IncN(0.43)	False
NZ_CP075342.1	IncFII	0.8068	74863	4.11.83.485.1175.11191	4	11	83	485	1175	11191	reference		False
NZ_CP075341.1	IncFII	0.8098	241142	4.11.83.485.1175.11221	4	11	83	485	1175	11221	reference		False
NZ_CP066269.1	IncFII	1.0	1955	4.11.206.1272.2810.14214	4	11	206	1272	2810	14214	reference		False
NZ_CP085176.1	IncFII	0.6932	65387	4.11.83.485.1175.3347	4	11	83	485	1175	3347	reference	IncN(0.31)	False
NZ_CP085179.1	IncFII	0.5586	57696	4.11.83.485.1175.3398	4	11	83	485	1175	3398	reference	IncN(0.26)	False
NZ_CP085472.1	IncFII	0.511	57704	4.11.83.485.1175.3354	4	11	83	485	1175	3354	reference	IncN(0.33)	False
NZ_CP096979.1	IncFII	1.0	63387	4.11.83.485.1175.7374	4	11	83	485	1175	7374	reference		False
NZ_CP096978.1	IncFII	1.0	75597	4.11.83.485.1175.5574	4	11	83	485	1175	5574	reference		False
NZ_CP066354.1	IncFII	0.8174	159206	4.11.83.485.1175.9569	4	11	83	485	1175	9569	reference		False
NZ_CP066353.1	IncFII	0.8214	279984	4.11.83.485.1175.9569	4	11	83	485	1175	9569	reference		False
NZ_CP066352.1	IncFII	0.8215	572704	4.11.83.485.1175.9569	4	11	83	485	1175	9569	reference		False
NZ_CP086347.1	IncFII	0.8021	73180	4.11.83.485.1175.11009	4	11	83	485	1175	11009	reference		False
NZ_CP066357.1	IncFII	0.8223	402731	4.11.83.485.1175.9569	4	11	83	485	1175	9569	reference		False
NZ_CP080241.1	IncFII	1.0	32685	4.11.83.485.1175.4128	4	11	83	485	1175	4128	reference		False
NZ_CP080240.1	IncFII	1.0	93724	4.11.83.485.1175.3978	4	11	83	485	1175	3978	reference		False
NZ_CP066500.1	IncFII	0.7339	17339	4.11.83.485.1175.3078	4	11	83	485	1175	3078	reference	IncN(0.27)	False
NZ_CP066499.1	IncFII	1.0	43553	4.11.83.485.1175.3253	4	11	83	485	1175	3253	reference		False
NZ_CP066497.1	IncFII	0.7372	54690	4.11.83.485.1175.3339	4	11	83	485	1175	3339	reference	IncN(0.26)	False
NZ_CP066496.1	IncFII	0.8044	82193	4.11.83.485.1175.3214	4	11	83	485	1175	3214	reference		False
NZ_CP073271.1	IncFII	0.7283	13244	4.11.83.485.1175.2711	4	11	83	485	1175	2711	reference	IncN(0.27)	False
NZ_CP073270.1	IncFII	1.0	44663	4.11.83.485.1175.3505	4	11	83	485	1175	3505	reference		False
NZ_CP073269.1	IncFII	0.7096	51588	4.11.83.485.1175.3340	4	11	83	485	1175	3340	reference	IncN(0.29)	False
NZ_CP073268.1	IncFII	0.7796	51761	4.11.83.485.1175.3199	4	11	83	485	1175	3199	reference		False
NZ_CP073267.1	IncFII	0.7512	77243	4.11.83.485.1175.3284	4	11	83	485	1175	3284	reference		False
NZ_OM048934.1	IncFII	1.0	118931	4.11.83.485.1175.6220	4	11	83	485	1175	6220	reference		False
NZ_OM048935.1	IncFII	0.5935	134634	4.11.83.485.1175.7429	4	11	83	485	1175	7429	reference		False
NZ_CP095781.1	IncFII	1.0	363634	4.11.83.485.1175.5930	4	11	83	485	1175	5930	reference		False
NZ_CP095782.1	IncFII	1.0	120290	4.11.83.485.1175.7562	4	11	83	485	1175	7562	reference		False
NZ_CP096908.1	IncFII	0.6035	23788	4.11.83.485.1175.11877	4	11	83	485	1175	11877	reference		False
NZ_CP096835.1	IncFII	0.5973	103920	4.11.83.485.1175.6915	4	11	83	485	1175	6915	reference	IncF(0.40)	False
NZ_CP096832.1	IncFII	1.0	3751	4.11.83.439.556.859	4	11	83	439	556	859	reference		False
NZ_CP093916.1	IncFII	1.0	100852	4.11.83.485.1175.7507	4	11	83	485	1175	7507	reference		False
NZ_CP096811.1	IncFII	0.7894	292530	4.11.83.485.1175.7475	4	11	83	485	1175	7475	reference		False
NZ_CP096584.1	IncFII	0.8085	111407	4.11.83.485.1175.11204	4	11	83	485	1175	11204	reference		False
NZ_CP096568.1	IncFII	0.8136	288399	4.11.83.485.1175.11138	4	11	83	485	1175	11138	reference		False
NZ_CP096567.1	IncFII	1.0	516925	4.11.83.485.1175.11143	4	11	83	485	1175	11143	reference		False
NZ_CP096566.1	IncFII	0.8162	96126	4.11.83.485.1175.11158	4	11	83	485	1175	11158	reference		False
NZ_CP096565.1	IncFII	1.0	97898	4.11.83.485.1175.11133	4	11	83	485	1175	11133	reference		False
NZ_CP096564.1	IncFII	0.8193	108815	4.11.83.485.1175.11159	4	11	83	485	1175	11159	reference		False
NZ_CP096597.1	IncFII	0.6212	86621	4.11.83.485.1175.11070	4	11	83	485	1175	11070	reference		False
NZ_CP096663.1	IncFII	0.8097	150469	4.11.83.485.1092.1939	4	11	83	485	1092	1939	reference		False
NZ_CP096662.1	IncFII	1.0	168596	4.11.83.485.1092.2046	4	11	83	485	1092	2046	reference		False
