source_file	inc_group	organism_category	is_family	pident	align_length	ref_length	coverage	q_start	q_end	strand	evalue	bitscore	plasmid_length
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	152032	152851	-	0.0	1480.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	136386	137205	-	0.0	1480.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	160323	161142	-	0.0	1475.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	125115	125934	+	0.0	1475.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	154913	155732	+	0.0	1475.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	143933	144725	-	0.0	1426.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS1	98.568	768	768	1.0	219276	220041	+	0.0	1333.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS1	98.438	768	768	1.0	106772	107537	-	0.0	1329.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	119456	120223	+	0.0	1070.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	13329	14096	-	0.0	1070.0	225937
RefSeq_NZ_LR890723.1	IncFII	Gram-negative	IS1	92.567	713	768	0.928	64728	65440	+	0.0	1048.0	225937
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	137914	139569	+	0.0	2987.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	100.0	823	859	0.958	129816	130638	+	0.0	1485.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	160437	161256	-	0.0	1480.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	146137	146956	-	0.0	1480.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	143131	143950	+	0.0	1480.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	176832	177651	-	0.0	1475.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	125115	125934	+	0.0	1475.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	171422	172241	+	0.0	1475.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	167984	168776	-	0.0	1426.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS1	98.438	768	768	1.0	106772	107537	-	0.0	1329.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	119456	120223	+	0.0	1070.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	13329	14096	-	0.0	1070.0	225088
RefSeq_NZ_LR890736.1	IncFII	Gram-negative	IS1	92.567	713	768	0.928	64728	65440	+	0.0	1048.0	225088
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS30	99.754	1221	1221	1.0	34925	36145	+	0.0	2189.0	159493
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	136387	137207	-	0.0	1481.0	159493
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	149210	150029	-	0.0	1480.0	159493
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	125153	125972	+	0.0	1480.0	159493
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	114819	115638	+	0.0	1475.0	159493
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS26	99.513	821	859	0.956	278	1095	-	0.0	1449.0	159493
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS1	99.87	768	768	1.0	103681	104448	+	0.0	1381.0	159493
RefSeq_NZ_LS992176.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	118664	119431	+	0.0	1372.0	159493
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS26	100.0	823	859	0.958	29609	30431	+	0.0	1485.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	41510	42330	-	0.0	1481.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	22199	23018	+	0.0	1480.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	25205	26024	-	0.0	1480.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	52338	53157	-	0.0	1475.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	100355	101175	-	0.0	1468.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	6381	7148	+	0.0	1377.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	127356	128123	+	0.0	1377.0	133139
RefSeq_NZ_LS992182.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	68011	68778	+	0.0	1350.0	133139
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	65720	66539	+	0.0	1466.0	164477
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	77837	78656	-	0.0	1466.0	164477
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	103854	104673	+	0.0	1466.0	164477
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS1	99.87	768	768	1.0	56173	56940	-	0.0	1381.0	164477
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS1	99.219	768	768	1.0	40195	40962	+	0.0	1359.0	164477
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS1	98.828	768	768	1.0	67350	68116	-	0.0	1342.0	164477
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS1	98.438	768	768	1.0	43001	43768	-	0.0	1332.0	164477
RefSeq_NZ_LS992186.1	IncFII	Gram-negative	IS1	98.307	768	768	1.0	150473	151236	-	0.0	1326.0	164477
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS26	100.0	823	859	0.958	29609	30431	+	0.0	1485.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	41510	42330	-	0.0	1481.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	22199	23018	+	0.0	1480.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	25205	26024	-	0.0	1480.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	52338	53157	-	0.0	1475.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	100355	101175	-	0.0	1468.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	6381	7148	+	0.0	1377.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	127356	128123	+	0.0	1377.0	133139
RefSeq_NZ_LS992191.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	68011	68778	+	0.0	1350.0	133139
RefSeq_NZ_LS999207.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	55626	56446	+	0.0	1477.0	150302
RefSeq_NZ_LS999207.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	57700	58519	+	0.0	1475.0	150302
RefSeq_NZ_LS999207.1	IncFII	Gram-negative	IS1	93.229	768	768	1.0	104416	105156	+	0.0	1158.0	150302
RefSeq_NZ_LS999207.1	IncFII	Gram-negative	IS1	91.797	768	768	1.0	131208	131975	-	0.0	1102.0	150302
RefSeq_NZ_LT009688.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	163860	164679	+	0.0	1480.0	166484
RefSeq_NZ_LT009688.1	IncFII	Gram-negative	IS26	100.0	765	859	0.891	165720	166484	+	0.0	1380.0	166484
RefSeq_NZ_LT009688.1	IncFII	Gram-negative	IS1	90.755	768	768	1.0	60276	61043	+	0.0	1066.0	166484
RefSeq_NZ_LT009688.1	IncFII	Gram-negative	IS1	92.286	713	768	0.928	7697	8409	-	0.0	1039.0	166484
RefSeq_NZ_LT009689.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	62515	63335	-	0.0	1481.0	106320
RefSeq_NZ_LT009689.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	73042	73861	+	0.0	1480.0	106320
RefSeq_NZ_LT009689.1	IncFII	Gram-negative	IS26	99.378	804	859	0.936	102644	103447	-	0.0	1428.0	106320
RefSeq_NZ_LT009689.1	IncFII	Gram-negative	IS26	99.684	632	859	0.736	105689	106320	-	0.0	1131.0	106320
RefSeq_NZ_LT009689.1	IncFII	Gram-negative	IS1	87.891	768	768	1.0	81956	82723	-	0.0	966.0	106320
RefSeq_NZ_LT216438.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	85261	86080	-	0.0	1480.0	117916
RefSeq_NZ_LT216438.1	IncFII	Gram-negative	IS1	87.891	768	768	1.0	76399	77166	+	0.0	966.0	117916
RefSeq_NZ_LT216439.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	136488	137308	+	0.0	1481.0	214718
RefSeq_NZ_LT216439.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	132666	133486	-	0.0	1477.0	214718
RefSeq_NZ_LT216439.1	IncFII	Gram-negative	IS26	100.0	736	859	0.857	134712	135447	+	0.0	1328.0	214718
RefSeq_NZ_LT216439.1	IncFII	Gram-negative	IS1	100.0	768	768	1.0	153527	154294	+	0.0	1386.0	214718
RefSeq_NZ_LT216439.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	52362	53129	+	0.0	1070.0	214718
RefSeq_NZ_LT216439.1	IncFII	Gram-negative	IS1	92.567	713	768	0.928	982	1694	-	0.0	1048.0	214718
RefSeq_NZ_LT216439.1	IncFII	Gram-negative	IS1	87.891	768	768	1.0	60313	61080	-	0.0	966.0	214718
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	ISEcp1	100.0	1640	1656	0.99	125592	127231	+	0.0	2958.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	100.0	824	859	0.959	127230	128053	-	0.0	1487.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	100.0	823	859	0.958	72389	73211	-	0.0	1485.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	100.0	823	859	0.958	56083	56905	-	0.0	1485.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	44184	45004	+	0.0	1481.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	60490	61310	+	0.0	1481.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	76796	77615	+	0.0	1480.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	79802	80621	-	0.0	1480.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	33357	34176	+	0.0	1475.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	120086	120905	+	0.0	1466.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	95672	96439	-	0.0	1377.0	161069
RefSeq_NZ_LT632321.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	17736	18503	-	0.0	1350.0	161069
RefSeq_NZ_LT985213.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	122431	124086	-	0.0	2987.0	129394
RefSeq_NZ_LT985213.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	106319	107138	-	0.0	1480.0	129394
RefSeq_NZ_LT985213.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	125617	126436	+	0.0	1480.0	129394
RefSeq_NZ_LT985213.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	2601	3420	-	0.0	1480.0	129394
RefSeq_NZ_LT985213.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	13428	14247	-	0.0	1475.0	129394
RefSeq_NZ_LT985213.1	IncFII	Gram-negative	IS26	100.0	773	859	0.9	128622	129394	-	0.0	1395.0	129394
RefSeq_NZ_LT985213.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	29100	29867	+	0.0	1350.0	129394
RefSeq_NZ_LT985221.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	21716	23371	-	0.0	2987.0	128281
RefSeq_NZ_LT985221.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	2600	3420	+	0.0	1481.0	128281
RefSeq_NZ_LT985221.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	116633	117452	+	0.0	1480.0	128281
RefSeq_NZ_LT985221.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	5604	6423	-	0.0	1480.0	128281
RefSeq_NZ_LT985221.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	127462	128281	+	0.0	1480.0	128281
RefSeq_NZ_LT985221.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	101014	101781	-	0.0	1350.0	128281
RefSeq_NZ_LT985229.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	28299	29119	-	0.0	1481.0	217183
RefSeq_NZ_LT985229.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	79353	80175	+	0.0	1480.0	217183
RefSeq_NZ_LT985229.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	32646	33465	-	0.0	1480.0	217183
RefSeq_NZ_LT985229.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	41463	42282	-	0.0	1475.0	217183
RefSeq_NZ_LT985229.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	157390	158157	-	0.0	1070.0	217183
RefSeq_NZ_LT985229.1	IncFII	Gram-negative	IS1	92.426	713	768	0.928	208822	209534	+	0.0	1043.0	217183
RefSeq_NZ_LT985271.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	126805	128460	-	0.0	2987.0	130559
RefSeq_NZ_LT985271.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	107686	108506	+	0.0	1481.0	130559
RefSeq_NZ_LT985271.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	110693	111512	-	0.0	1480.0	130559
RefSeq_NZ_LT985271.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	91275	92094	+	0.0	1480.0	130559
RefSeq_NZ_LT985271.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	102102	102921	+	0.0	1480.0	130559
RefSeq_NZ_LT985271.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	104267	105086	+	0.0	1480.0	130559
RefSeq_NZ_LT985271.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	75655	76422	-	0.0	1350.0	130559
RefSeq_NZ_LT985275.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	1	820	+	0.0	1480.0	91487
RefSeq_NZ_LT985275.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	8818	9637	+	0.0	1480.0	91487
RefSeq_NZ_LT985275.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	13164	13983	+	0.0	1480.0	91487
RefSeq_NZ_LT985275.1	IncFII	Gram-negative	IS1	100.0	768	768	1.0	86233	87000	-	0.0	1386.0	91487
RefSeq_NZ_LT985275.1	IncFII	Gram-negative	IS1	100.0	768	768	1.0	20967	21734	-	0.0	1386.0	91487
RefSeq_NZ_LT991956.1	IncFII	Gram-negative	IS30	99.918	1221	1221	1.0	152074	153294	+	0.0	2198.0	183339
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	ISEcp1	100.0	1617	1656	0.976	180305	181921	-	0.0	2917.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS26	99.638	829	859	0.965	181921	182749	-	0.0	1482.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	193507	194327	-	0.0	1481.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	163624	164444	-	0.0	1481.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	175924	176743	-	0.0	1480.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	168592	169411	-	0.0	1480.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS26	100.0	736	859	0.857	165670	166405	+	0.0	1328.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	101851	102618	-	0.0	1070.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS1	90.234	768	768	1.0	1	768	-	0.0	1048.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS1	92.426	713	768	0.928	155271	155983	+	0.0	1043.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS1	90.042	713	768	0.928	217386	218098	-	0.0	966.0	218098
RefSeq_NZ_LT994840.1	IncFII	Gram-negative	IS1	87.63	768	768	1.0	202467	203234	-	0.0	957.0	218098
RefSeq_NZ_LXQO01000019.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	24073	24840	+	0.0	1350.0	45408
RefSeq_NZ_LXQO01000019.1	IncFII	Gram-negative	IS1	98.958	768	768	1.0	7928	8695	-	0.0	1350.0	45408
RefSeq_NZ_MF042350.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16253	17072	+	0.0	1480.0	110432
RefSeq_NZ_MF042350.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	19794	20561	+	0.0	1377.0	110432
RefSeq_NZ_MF042350.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	15123	15890	-	0.0	1372.0	110432
RefSeq_NZ_MF042350.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	10279	11046	+	0.0	1133.0	110432
RefSeq_NZ_MF042351.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16001	16820	+	0.0	1480.0	119046
RefSeq_NZ_MF042351.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	19542	20309	+	0.0	1377.0	119046
RefSeq_NZ_MF042351.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	14544	15311	-	0.0	1372.0	119046
RefSeq_NZ_MF042351.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	9699	10466	+	0.0	1133.0	119046
RefSeq_NZ_MF042352.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16001	16820	+	0.0	1480.0	119047
RefSeq_NZ_MF042352.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	19542	20309	+	0.0	1377.0	119047
RefSeq_NZ_MF042352.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	14544	15311	-	0.0	1372.0	119047
RefSeq_NZ_MF042352.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	9699	10466	+	0.0	1133.0	119047
RefSeq_NZ_MF042353.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16001	16820	+	0.0	1480.0	120406
RefSeq_NZ_MF042353.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	19542	20309	+	0.0	1377.0	120406
RefSeq_NZ_MF042353.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	14544	15311	-	0.0	1372.0	120406
RefSeq_NZ_MF042353.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	9699	10466	+	0.0	1133.0	120406
RefSeq_NZ_MF042354.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16533	17352	+	0.0	1480.0	120078
RefSeq_NZ_MF042354.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	20074	20841	+	0.0	1377.0	120078
RefSeq_NZ_MF042354.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	15076	15843	-	0.0	1372.0	120078
RefSeq_NZ_MF042354.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	10231	10998	+	0.0	1133.0	120078
RefSeq_NZ_MF042355.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16578	17397	+	0.0	1480.0	110781
RefSeq_NZ_MF042355.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	20119	20886	+	0.0	1377.0	110781
RefSeq_NZ_MF042355.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	15121	15888	-	0.0	1372.0	110781
RefSeq_NZ_MF042355.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	10278	11045	+	0.0	1133.0	110781
RefSeq_NZ_MF042356.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16584	17403	+	0.0	1480.0	110766
RefSeq_NZ_MF042356.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	20125	20892	+	0.0	1377.0	110766
RefSeq_NZ_MF042356.1	IncFII	Gram-negative	IS1	99.609	768	768	1.0	15127	15894	-	0.0	1372.0	110766
RefSeq_NZ_MF042356.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	10280	11047	+	0.0	1133.0	110766
RefSeq_NZ_MF042357.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	14907	15674	+	0.0	1377.0	105614
RefSeq_NZ_MF042357.1	IncFII	Gram-negative	IS1	92.708	768	768	1.0	9893	10660	+	0.0	1133.0	105614
RefSeq_NZ_MF042358.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	9741	10508	+	0.0	1377.0	100393
RefSeq_NZ_MF042359.1	IncFII	Gram-negative	IS1	99.74	768	768	1.0	7400	8167	+	0.0	1377.0	87593
RefSeq_NZ_MF133496.1	IncFII	Gram-negative	IS26	99.879	826	859	0.962	14012	14837	-	0.0	1486.0	79372
RefSeq_NZ_MF133496.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	5038	5857	+	0.0	1480.0	79372
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	133061	134716	-	0.0	2987.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS10	99.695	984	1329	0.74	121153	122136	+	0.0	1762.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	67841	68660	+	0.0	1480.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	105782	106601	+	0.0	1480.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS26	95.859	821	859	0.956	101433	102220	-	0.0	1353.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS26	99.839	622	859	0.724	122206	122827	-	0.0	1118.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS26	100.0	618	859	0.719	117009	117626	-	0.0	1115.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS26	99.838	619	859	0.721	128335	128953	-	0.0	1113.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS1	93.62	768	768	1.0	160390	161155	-	0.0	1162.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS1	93.49	768	768	1.0	238261	239026	+	0.0	1158.0	244622
RefSeq_NZ_MF156696.1	IncFII	Gram-negative	IS1	89.583	768	768	1.0	13278	14045	-	0.0	1025.0	244622
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	ISEcp1	99.819	1656	1656	1.0	30528	32183	-	0.0	2974.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS26	100.0	823	859	0.958	32503	33325	+	0.0	1485.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	22727	23547	-	0.0	1481.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	17634	18454	-	0.0	1481.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	49214	50033	-	0.0	1480.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	26147	26966	-	0.0	1480.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	6912	7731	-	0.0	1480.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS1	99.089	768	768	1.0	69214	69981	-	0.0	1354.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS1	99.089	768	768	1.0	85359	86126	+	0.0	1354.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS1	97.266	768	768	1.0	37357	38124	-	0.0	1291.0	144939
RefSeq_NZ_MF156697.1	IncFII	Gram-negative	IS1	90.885	768	768	1.0	125317	126084	+	0.0	1070.0	144939
RefSeq_NZ_MF156708.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	4645	5466	-	0.0	1483.0	119405
RefSeq_NZ_MF156708.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	11132	11952	+	0.0	1481.0	119405
RefSeq_NZ_MF156708.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	14386	15206	+	0.0	1481.0	119405
RefSeq_NZ_MF156708.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	39952	40771	+	0.0	1480.0	119405
RefSeq_NZ_MF156713.1	IncFII	Gram-negative	IS26	99.879	824	859	0.959	99159	99982	+	0.0	1482.0	131441
RefSeq_NZ_MF156713.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	92012	92831	+	0.0	1480.0	131441
RefSeq_NZ_MF156713.1	IncFII	Gram-negative	IS26	99.636	824	859	0.959	81519	82342	+	0.0	1473.0	131441
RefSeq_NZ_MF156713.1	IncFII	Gram-negative	IS26	99.632	816	859	0.95	110068	110882	-	0.0	1455.0	131441
RefSeq_NZ_MF156713.1	IncFII	Gram-negative	IS1	99.219	768	768	1.0	124531	125298	+	0.0	1359.0	131441
RefSeq_NZ_MF156713.1	IncFII	Gram-negative	IS1	99.089	768	768	1.0	23545	24312	+	0.0	1354.0	131441
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	85851	86672	+	0.0	1483.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	102841	103661	-	0.0	1481.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS26	99.756	820	859	0.955	24128	24947	-	0.0	1471.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS26	99.756	820	859	0.955	91793	92612	+	0.0	1471.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS26	99.514	823	859	0.958	108600	109422	+	0.0	1467.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS1	93.88	768	768	1.0	84722	85489	-	0.0	1174.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS1	92.318	768	768	1.0	35185	35919	+	0.0	1145.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS1	92.839	768	768	1.0	45765	46532	+	0.0	1138.0	115817
RefSeq_NZ_MF156714.1	IncFII	Gram-negative	IS1	92.578	768	768	1.0	90664	91431	-	0.0	1129.0	115817
