source_file	inc_group	organism_category	is_family	pident	align_length	ref_length	coverage	q_start	q_end	s_start	s_end	evalue	bitscore	plasmid_length
RefSeq_NZ_CP097627.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	124842	125661	22	841	0.0	1480.0	155793
RefSeq_NZ_CP097627.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	129588	130407	22	841	0.0	1480.0	155793
RefSeq_NZ_CP097627.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	113566	114386	21	841	0.0	1468.0	155793
RefSeq_NZ_CP097627.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	91354	91902	550	1	3.24e-161	568.0	155793
RefSeq_NZ_CP097628.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	78265	79084	22	841	0.0	1480.0	205645
RefSeq_NZ_CP097628.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	91334	92154	842	22	0.0	1477.0	205645
RefSeq_NZ_CP097628.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	73116	73936	842	22	0.0	1477.0	205645
RefSeq_NZ_CP097628.1	IncFII	Gram-negative	IS26	100.0	736	859	0.857	76489	77224	106	841	0.0	1328.0	205645
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS1	99.854	4799	5747	0.835	117984	122782	5747	950	0.0	8620.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	99.879	825	859	0.96	110862	111686	19	843	0.0	1484.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	99.758	827	859	0.963	58154	58980	19	845	0.0	1483.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	116034	116855	843	22	0.0	1483.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	3015	3835	21	841	0.0	1481.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	67630	68450	842	22	0.0	1481.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	35626	36446	842	22	0.0	1481.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	141084	141906	841	19	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	111690	112512	19	841	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	96919	97738	841	22	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	94824	95643	841	22	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	61597	62416	22	841	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	79266	80085	22	841	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	98723	99542	22	841	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	101102	101921	22	841	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	126907	127726	22	841	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	1909	2728	841	22	0.0	1480.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	136456	137276	21	841	0.0	1468.0	147322
RefSeq_NZ_CP097662.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	92147	92695	550	1	3.07e-161	568.0	147322
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS1	99.833	4799	5747	0.835	61191	65989	950	5747	0.0	8615.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	67196	68016	22	842	0.0	1481.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	95396	96216	22	842	0.0	1481.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	100602	101421	841	22	0.0	1480.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	86493	87312	22	841	0.0	1480.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	76630	77450	841	21	0.0	1477.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	84338	85157	841	22	0.0	1475.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	2007	2827	21	841	0.0	1468.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	22143	22963	22	842	0.0	1468.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	122458	123277	841	22	0.0	1466.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	117089	117908	841	22	0.0	1466.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	112168	112987	841	22	0.0	1466.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.513	822	859	0.957	6125	6945	21	842	0.0	1462.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	99.512	820	859	0.955	4632	5450	841	22	0.0	1458.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS26	100.0	782	859	0.91	116309	117090	842	61	0.0	1411.0	147295
RefSeq_NZ_CP097666.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	129455	130003	550	1	3.07e-161	568.0	147295
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	30858	31678	842	22	0.0	1481.0	200049
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	29014	29833	22	841	0.0	1480.0	200049
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	85372	86191	22	841	0.0	1480.0	200049
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	107754	108573	841	22	0.0	1480.0	200049
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	96516	97335	841	22	0.0	1480.0	200049
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	34722	35541	841	22	0.0	1475.0	200049
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	21786	22606	22	842	0.0	1468.0	200049
RefSeq_NZ_CP097668.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	102942	103762	842	22	0.0	1468.0	200049
RefSeq_NZ_CP097687.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	159210	160030	842	22	0.0	1481.0	161025
RefSeq_NZ_CP097687.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	4425	5245	22	842	0.0	1481.0	161025
RefSeq_NZ_CP097687.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	2565	3384	22	841	0.0	1480.0	161025
RefSeq_NZ_CP097687.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	35210	36029	841	22	0.0	1475.0	161025
RefSeq_NZ_CP097687.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	150903	151723	21	841	0.0	1468.0	161025
RefSeq_NZ_CP097687.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	144762	145581	841	22	0.0	1466.0	161025
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS1	99.854	4799	5747	0.835	88103	92901	5747	950	0.0	8620.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	18232	19054	19	841	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	39224	40046	19	841	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	27657	28479	844	22	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	127485	128304	841	22	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	26289	27108	22	841	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	29464	30283	22	841	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	86155	86974	841	22	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	45612	46431	22	841	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	59942	60761	841	22	0.0	1480.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	55314	56134	21	841	0.0	1468.0	131777
RefSeq_NZ_CP097695.1	IncFII	Gram-negative	IS903	83.124	557	550	1.013	73545	74093	1	550	2.74e-161	568.0	131777
RefSeq_NZ_CP097704.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	79884	80705	842	21	0.0	1483.0	108673
RefSeq_NZ_CP097704.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	70246	71065	841	22	0.0	1480.0	108673
RefSeq_NZ_CP097704.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	72819	73638	22	841	0.0	1480.0	108673
RefSeq_NZ_CP097704.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	74679	75498	22	841	0.0	1480.0	108673
RefSeq_NZ_CP097704.1	IncFII	Gram-negative	IS26	99.635	822	859	0.957	64812	65633	22	843	0.0	1470.0	108673
RefSeq_NZ_CP097717.1	IncFII	Gram-negative	IS5	99.682	1258	1258	1.0	58166	59423	1258	1	0.0	2251.0	170336
RefSeq_NZ_CP097717.1	IncFII	Gram-negative	IS30	99.754	1221	1221	1.0	24418	25638	1221	1	0.0	2189.0	170336
RefSeq_NZ_CP097717.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	7234	8055	843	22	0.0	1483.0	170336
RefSeq_NZ_CP097717.1	IncFII	Gram-negative	IS26	100.0	782	859	0.91	14355	15136	803	22	0.0	1411.0	170336
RefSeq_NZ_CP097717.1	IncFII	Gram-negative	IS903	91.722	302	550	0.549	134772	135073	1	302	1.84e-120	433.0	170336
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	76643	78298	1	1656	0.0	2987.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	93383	94203	21	841	0.0	1481.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	67371	68191	22	842	0.0	1481.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	89964	90783	22	841	0.0	1480.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	110598	111417	841	22	0.0	1480.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	96390	97209	841	22	0.0	1480.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	62670	63489	22	841	0.0	1475.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	118889	119708	841	22	0.0	1475.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	113479	114298	22	841	0.0	1475.0	204730
RefSeq_NZ_CP098124.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	82444	83236	49	841	0.0	1426.0	204730
RefSeq_NZ_CP098129.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	3292	4947	1656	1	0.0	2987.0	164435
RefSeq_NZ_CP098129.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	13399	14219	842	22	0.0	1481.0	164435
RefSeq_NZ_CP098129.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	162155	162974	841	22	0.0	1475.0	164435
RefSeq_NZ_CP098129.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	18101	18920	841	22	0.0	1475.0	164435
RefSeq_NZ_CP098129.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	156745	157564	22	841	0.0	1475.0	164435
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	108698	110353	1	1656	0.0	2987.0	172552
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	116921	117741	841	21	0.0	1481.0	172552
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	99426	100246	22	842	0.0	1481.0	172552
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	120341	121160	841	22	0.0	1480.0	172552
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	113915	114734	22	841	0.0	1480.0	172552
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	128632	129451	841	22	0.0	1475.0	172552
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	94725	95544	22	841	0.0	1475.0	172552
RefSeq_NZ_CP098132.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	123222	124041	22	841	0.0	1475.0	172552
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	71460	73115	1	1656	0.0	2987.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	80096	80916	21	841	0.0	1481.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	62188	63008	22	842	0.0	1481.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	76677	77496	22	841	0.0	1480.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	97311	98130	841	22	0.0	1480.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	83103	83922	841	22	0.0	1480.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	57487	58306	22	841	0.0	1475.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	113706	114525	841	22	0.0	1475.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	108296	109115	22	841	0.0	1475.0	194864
RefSeq_NZ_CP098137.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	104858	105650	841	49	0.0	1426.0	194864
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	71461	73116	1	1656	0.0	2987.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	80097	80917	21	841	0.0	1481.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	62189	63009	22	842	0.0	1481.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	76678	77497	22	841	0.0	1480.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	97312	98131	841	22	0.0	1480.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	83104	83923	841	22	0.0	1480.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	57488	58307	22	841	0.0	1475.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	113707	114526	841	22	0.0	1475.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	108297	109116	22	841	0.0	1475.0	194865
RefSeq_NZ_CP098142.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	104859	105651	841	49	0.0	1426.0	194865
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	71496	73151	1	1656	0.0	2987.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	87823	88643	841	21	0.0	1481.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	62224	63044	22	842	0.0	1481.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	84817	85636	22	841	0.0	1480.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	91243	92062	841	22	0.0	1480.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	57523	58342	22	841	0.0	1475.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	99370	100189	841	22	0.0	1475.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	93960	94779	22	841	0.0	1475.0	180492
RefSeq_NZ_CP098150.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	77297	78089	49	841	0.0	1426.0	180492
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	71513	73168	1	1656	0.0	2987.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	101971	102791	841	21	0.0	1481.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	62241	63061	22	842	0.0	1481.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	84834	85653	22	841	0.0	1480.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	105391	106210	841	22	0.0	1480.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	99042	99861	22	841	0.0	1480.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	57540	58359	22	841	0.0	1475.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	113682	114501	841	22	0.0	1475.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	108272	109091	22	841	0.0	1475.0	194787
RefSeq_NZ_CP098172.1	IncFII	Gram-negative	IS26	99.874	793	859	0.923	77314	78106	49	841	0.0	1426.0	194787
RefSeq_NZ_CP098176.1	IncFII	Gram-negative	ISEcp1	100.0	1656	1656	1.0	175812	177467	1656	1	0.0	2987.0	262875
RefSeq_NZ_CP098176.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	170886	171706	841	21	0.0	1481.0	262875
RefSeq_NZ_CP098176.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	161277	162096	841	22	0.0	1480.0	262875
RefSeq_NZ_CP098176.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	150133	150952	22	841	0.0	1480.0	262875
RefSeq_NZ_CP098176.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	197128	197947	841	22	0.0	1475.0	262875
RefSeq_NZ_CP098176.1	IncFII	Gram-negative	IS26	99.878	820	859	0.955	99483	100302	841	22	0.0	1475.0	262875
RefSeq_NZ_CP098176.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	166249	167069	842	22	0.0	1468.0	262875
RefSeq_NZ_CP098233.1	IncFII	Gram-negative	IS5	99.444	1258	1258	1.0	64739	65996	1	1258	0.0	2238.0	72766
RefSeq_NZ_CP098233.1	IncFII	Gram-negative	IS5	82.62	748	1258	0.595	28745	29422	1258	511	0.0	813.0	72766
RefSeq_NZ_CP098337.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	158683	159504	843	22	0.0	1483.0	165212
RefSeq_NZ_CP098337.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	7851	8671	22	842	0.0	1481.0	165212
RefSeq_NZ_CP098337.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16318	17137	22	841	0.0	1480.0	165212
RefSeq_NZ_CP098337.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	154362	155181	22	841	0.0	1480.0	165212
RefSeq_NZ_CP098339.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	158683	159504	843	22	0.0	1483.0	165212
RefSeq_NZ_CP098339.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	7851	8671	22	842	0.0	1481.0	165212
RefSeq_NZ_CP098339.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16318	17137	22	841	0.0	1480.0	165212
RefSeq_NZ_CP098339.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	154362	155181	22	841	0.0	1480.0	165212
RefSeq_NZ_CP098342.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	41209	42031	844	22	0.0	1480.0	126542
RefSeq_NZ_CP098342.1	IncFII	Gram-negative	IS26	99.861	719	859	0.837	10802	11520	740	22	0.0	1293.0	126542
RefSeq_NZ_CP098345.1	IncFII	Gram-negative	IS26	99.878	823	859	0.958	40988	41810	844	22	0.0	1480.0	126321
RefSeq_NZ_CP098345.1	IncFII	Gram-negative	IS26	99.861	719	859	0.837	10802	11520	740	22	0.0	1293.0	126321
RefSeq_NZ_CP098346.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	74316	75136	842	22	0.0	1481.0	167851
RefSeq_NZ_CP098348.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	157785	158606	22	843	0.0	1483.0	161666
RefSeq_NZ_CP098348.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	7851	8671	22	842	0.0	1481.0	161666
RefSeq_NZ_CP098348.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16318	17137	22	841	0.0	1480.0	161666
RefSeq_NZ_CP098348.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	150816	151635	22	841	0.0	1480.0	161666
RefSeq_NZ_CP098351.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	157785	158606	22	843	0.0	1483.0	161666
RefSeq_NZ_CP098351.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	7851	8671	22	842	0.0	1481.0	161666
RefSeq_NZ_CP098351.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16318	17137	22	841	0.0	1480.0	161666
RefSeq_NZ_CP098351.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	150816	151635	22	841	0.0	1480.0	161666
RefSeq_NZ_CP098353.1	IncFII	Gram-negative	IS26	100.0	822	859	0.957	157785	158606	22	843	0.0	1483.0	161666
RefSeq_NZ_CP098353.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	7851	8671	22	842	0.0	1481.0	161666
RefSeq_NZ_CP098353.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	16318	17137	22	841	0.0	1480.0	161666
RefSeq_NZ_CP098353.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	150816	151635	22	841	0.0	1480.0	161666
RefSeq_NZ_CP098357.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	76938	77758	22	842	0.0	1481.0	206884
RefSeq_NZ_CP098357.1	IncFII	Gram-negative	IS26	99.878	821	859	0.956	73116	73936	842	22	0.0	1477.0	206884
RefSeq_NZ_CP098357.1	IncFII	Gram-negative	IS26	100.0	736	859	0.857	75162	75897	106	841	0.0	1328.0	206884
RefSeq_NZ_CP098358.1	IncFII	Gram-negative	IS1	99.813	3752	5747	0.653	19623	23374	1997	5747	0.0	6732.0	113639
RefSeq_NZ_CP098358.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	27717	28536	841	22	0.0	1480.0	113639
RefSeq_NZ_CP098358.1	IncFII	Gram-negative	IS26	100.0	437	859	0.509	24581	25017	22	458	0.0	789.0	113639
RefSeq_NZ_CP098374.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	38525	39344	22	841	0.0	1480.0	85508
RefSeq_NZ_CP098376.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	98899	99718	22	841	0.0	1480.0	116699
RefSeq_NZ_CP098376.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	89989	90808	841	22	0.0	1466.0	116699
RefSeq_NZ_CP098376.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	81431	82250	22	841	0.0	1466.0	116699
RefSeq_NZ_CP098377.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	101056	101875	841	22	0.0	1480.0	116699
RefSeq_NZ_CP098377.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	109966	110785	22	841	0.0	1466.0	116699
RefSeq_NZ_CP098377.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	1825	2644	841	22	0.0	1466.0	116699
RefSeq_NZ_CP098378.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	17309	18128	841	22	0.0	1466.0	85510
RefSeq_NZ_CP098379.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	24769	25588	841	22	0.0	1480.0	116699
RefSeq_NZ_CP098379.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	33679	34498	22	841	0.0	1466.0	116699
RefSeq_NZ_CP098379.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	42237	43056	841	22	0.0	1466.0	116699
RefSeq_NZ_CP098382.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	61101	61920	841	22	0.0	1480.0	116666
RefSeq_NZ_CP098382.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	78570	79389	841	22	0.0	1466.0	116666
RefSeq_NZ_CP098382.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	70012	70831	22	841	0.0	1466.0	116666
RefSeq_NZ_CP098385.1	IncFII	Gram-negative	IS26	100.0	821	859	0.956	19876	20696	842	22	0.0	1481.0	116332
RefSeq_NZ_CP098385.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	30772	31591	22	841	0.0	1466.0	116332
RefSeq_NZ_CP098385.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	39330	40149	841	22	0.0	1466.0	116332
RefSeq_NZ_CP098386.1	IncFII	Gram-negative	IS26	99.635	823	859	0.958	77970	78792	22	844	0.0	1471.0	85367
RefSeq_NZ_CP098386.1	IncFII	Gram-negative	IS26	99.635	821	859	0.956	76479	77299	842	22	0.0	1468.0	85367
RefSeq_NZ_CP098386.1	IncFII	Gram-negative	IS26	99.514	823	859	0.958	31837	32659	841	19	0.0	1467.0	85367
RefSeq_NZ_CP098386.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	23279	24098	22	841	0.0	1466.0	85367
RefSeq_NZ_CP098386.1	IncFII	Gram-negative	IS26	99.634	820	859	0.955	20893	21712	841	22	0.0	1466.0	85367
RefSeq_NZ_CP098424.1	IncFII	Gram-negative	IS1	99.813	3752	5747	0.653	26890	30641	5747	1997	0.0	6732.0	112610
RefSeq_NZ_CP098424.1	IncFII	Gram-negative	IS1	80.54	4075	5747	0.709	47271	51300	927	4942	0.0	3751.0	112610
RefSeq_NZ_CP098424.1	IncFII	Gram-negative	IS26	100.0	820	859	0.955	21728	22547	22	841	0.0	1480.0	112610
