plasmid_id	inc_type_x	length_bp	pLIN	bin_A	bin_B	bin_C	bin_D	bin_E	bin_F	n_amr_genes	n_vir_genes	n_stress_genes	n_total_hits	amr_genes	vir_genes	stress_genes	amr_classes	amr_subclasses
RefSeq_NZ_MN891675.1	IncFII	201841	1.1.2.4.7.23	1	1	2	4	7	23	12	0	20	32	aac(3)-IIe; aac(6')-Ib-cr5; aph(3'')-Ib; aph(6)-Id; blaCTX-M-15; blaKPC-2; blaOXA-1; catB3; dfrA14; qnrB1; sul2; tet(A)	none	arsA; arsB; arsC; arsD; arsR; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; CARBAPENEM; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_MN891677.1	IncFII	142244	1.1.2.4.7.1288	1	1	2	4	7	1288	1	0	0	1	blaKPC-2	none	none	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MN891679.1	IncFII	142244	1.1.2.4.7.1299	1	1	2	4	7	1299	1	0	0	1	blaKPC-2	none	none	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MN891681.1	IncFII	115744	1.1.2.4.7.1326	1	1	2	4	7	1326	2	0	4	6	blaCTX-M-65; blaKPC-2	none	merC; merP; merR; merT	BETA-LACTAM	CARBAPENEM; CEPHALOSPORIN
RefSeq_NZ_MN891683.1	IncFII	119921	1.1.2.4.7.283	1	1	2	4	7	283	5	0	4	9	aac(3)-IId; blaCTX-M-14; blaKPC-2; blaTEM-1; dfrA25	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; TRIMETHOPRIM	BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN; GENTAMICIN; TRIMETHOPRIM
RefSeq_NZ_MN891684.1	IncFII	115489	1.1.2.4.7.2803	1	1	2	4	7	2803	3	0	4	7	blaCTX-M-65; blaKPC-2; blaSHV-12	none	merC; merP; merR; merT	BETA-LACTAM	CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN
RefSeq_NZ_MN922301.1	IncFII	271781	1.1.2.4.7.23	1	1	2	4	7	23	13	0	23	36	aac(3)-IIe; aac(6')-Ib-cr5; aadA2; aph(3')-Ia; blaOXA-1; catA1; catB3; dfrA12; dfrA14; mph(A); mrx(A); qnrB1; sul1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; qacEdelta1; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; MACROLIDE; PHENICOL; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; KANAMYCIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MNCK01000027.1	IncFII	61712	1.1.2.4.7.1021	1	1	2	4	7	1021	1	0	0	1	qnrS1	none	none	QUINOLONE	QUINOLONE
RefSeq_NZ_MOLX01000059.1	IncFII	8177	1.1.2.4.271.2807	1	1	2	4	271	2807	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MSDR01000148.1	IncFII	13452	1.1.2.4.7.2808	1	1	2	4	7	2808	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MT035876.1	IncFII	87095	1.1.2.4.7.1021	1	1	2	4	7	1021	6	0	0	6	blaLAP-2; catA2; dfrA14; qnrS1; sul2; tet(A)	none	none	BETA-LACTAM; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_MT039185.1	IncFII	68570	1.1.2.4.7.2811	1	1	2	4	7	2811	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MT039201.1	IncFII	72229	1.1.2.4.7.2812	1	1	2	4	7	2812	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MT039219.1	IncFII	70304	1.1.2.4.7.2813	1	1	2	4	7	2813	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MT039227.1	IncFII	74532	1.1.2.4.7.2814	1	1	2	4	7	2814	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MT066418.1	IncFII	138959	1.1.2.4.7.1326	1	1	2	4	7	1326	4	0	4	8	blaCTX-M-65; blaKPC-2; blaTEM-1; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN
RefSeq_NZ_MT074086.1	IncFII	184801	1.1.2.4.7.529	1	1	2	4	7	529	0	0	19	19	none	none	arsA; arsB; arsC; arsD; arsR; pcoA; pcoB; pcoC; pcoD; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	none	none
RefSeq_NZ_MT074415.1	IncFII	53736	1.1.2.4.7.1079	1	1	2	4	7	1079	1	0	0	1	fosA10	none	none	FOSFOMYCIN	FOSFOMYCIN
RefSeq_NZ_MT077882.1	IncFII	115678	1.1.2.4.7.10	1	1	2	4	7	10	7	0	0	7	aac(3)-IIe; aadA5; blaCTX-M-15; blaTEM-1; dfrA17; mph(A); mrx(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; CEPHALOSPORIN; GENTAMICIN; STREPTOMYCIN; TRIMETHOPRIM
RefSeq_NZ_MT090958.1	IncFII	182326	1.1.2.4.7.2384	1	1	2	4	7	2384	4	9	8	21	blaCTX-M-65; blaTEM-1; fosA3; rmtB1	iroN; iucA; iucB; iucC; iutA; peg-344; rmpA; rmpC; rmpD	pcoA; pcoB; pcoC; pcoD; pcoR; pcoS; silA; silP	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; FOSFOMYCIN
RefSeq_NZ_MT090960.1	IncFII	84699	1.1.2.4.7.1021	1	1	2	4	7	1021	5	0	0	5	blaLAP-2; dfrA14; qnrS1; sul2; tet(A)	none	none	BETA-LACTAM; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_MT108206.1	IncFII	86625	1.1.2.4.7.2816	1	1	2	4	7	2816	4	0	0	4	blaKPC-2; blaTEM-1; catA2; rmtB1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CHLORAMPHENICOL
RefSeq_NZ_MT108207.1	IncFII	111536	1.1.2.4.7.1326	1	1	2	4	7	1326	3	0	4	7	blaKPC-2; blaSHV-12; catA2	none	merC; merP; merR; merT	BETA-LACTAM; PHENICOL	CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CHLORAMPHENICOL
RefSeq_NZ_MT108210.1	IncFII	119434	1.1.2.4.7.940	1	1	2	4	7	940	6	0	5	11	blaCTX-M-14; blaKPC-2; blaTEM-1; dfrA25; qnrB; sul1	none	merC; merP; merR; merT; qacEdelta1	BETA-LACTAM; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT108211.1	IncFII	57875	1.1.2.4.7.2817	1	1	2	4	7	2817	2	0	0	2	blaCTX-M-65; blaKPC-2	none	none	BETA-LACTAM	CARBAPENEM; CEPHALOSPORIN
RefSeq_NZ_MT108213.1	IncFII	142242	1.1.2.4.7.1299	1	1	2	4	7	1299	1	0	0	1	blaKPC-2	none	none	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MT129535.1	IncFII	111828	1.1.2.4.7.46	1	1	2	4	7	46	2	0	0	2	blaKPC-2; blaOXA	none	none	BETA-LACTAM	BETA-LACTAM; CARBAPENEM
RefSeq_NZ_MT230416.1	IncFII	42617	1.1.2.4.7.2461	1	1	2	4	7	2461	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MT265678.1	IncFII	162118	1.1.2.4.7.2826	1	1	2	4	7	2826	18	0	2	20	aac(3)-IId; aac(6')-Ib-cr5; aadA16; aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; blaCTX-M-3; blaTEM-1; dfrA27; floR; mph(A); mrx(A); qnrB91; qnrS1; sul1; sul2; tet(A)	none	qacE; qacEdelta1	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; MACROLIDE; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; GENTAMICIN; KANAMYCIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
RefSeq_NZ_MT269821.1	IncFII	92603	1.1.2.4.7.2827	1	1	2	4	7	2827	1	0	4	5	blaKPC-2	none	merC; merP; merR; merT	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MT269823.1	IncFII	145558	1.1.2.4.7.1326	1	1	2	4	7	1326	5	0	4	9	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN
RefSeq_NZ_MT269824.1	IncFII	145558	1.1.2.4.7.1326	1	1	2	4	7	1326	5	0	4	9	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN
RefSeq_NZ_MT269826.1	IncFII	93952	1.1.2.4.7.940	1	1	2	4	7	940	1	0	4	5	blaKPC-2	none	merC; merP; merR; merT	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MT269837.1	IncFII	107032	1.1.2.4.7.940	1	1	2	4	7	940	1	0	4	5	blaKPC-2	none	merC; merP; merR; merT	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MT269844.1	IncFII	144867	1.1.2.4.7.1978	1	1	2	4	7	1978	4	0	4	8	blaCTX-M-65; blaKPC-2; blaTEM-1; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN
RefSeq_NZ_MT269845.1	IncFII	138950	1.1.2.4.7.1326	1	1	2	4	7	1326	4	0	4	8	blaCTX-M-65; blaKPC-2; blaTEM-1; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN
RefSeq_NZ_MT269849.1	IncFII	239793	1.1.2.4.7.23	1	1	2	4	7	23	7	4	23	34	aadA1; aadA2; aph(3')-Ia; cmlA1; dfrA12; mef(B); sul3	iucA; iucB; iucC; iutA	arsA; arsB; arsC; arsD; arsR; merC; merP; merR; merT; pcoA; pcoB; pcoC; pcoD; pcoR; pcoS; qacL; silA; silB; silC; silE; silP; silR; silS	AMINOGLYCOSIDE; MACROLIDE; PHENICOL; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN; CHLORAMPHENICOL; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT269850.1	IncFII	84774	1.1.2.4.7.2828	1	1	2	4	7	2828	0	0	0	0	none	none	none	none	none
RefSeq_NZ_MT269851.1	IncFII	193981	1.1.2.4.7.2829	1	1	2	4	7	2829	5	4	21	30	aadA2; blaLAP-2; bleO; dfrA12; qnrS1	iucA; iucB; iucC; iutA	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silR; silS	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; QUINOLONE; TRIMETHOPRIM	BETA-LACTAM; BLEOMYCIN; QUINOLONE; STREPTOMYCIN; TRIMETHOPRIM
RefSeq_NZ_MT316510.1	IncFII	107661	1.1.2.4.7.2830	1	1	2	4	7	2830	1	0	0	1	mcr-8.2	none	none	COLISTIN	COLISTIN
RefSeq_NZ_MT415054.1	IncFII	97682	1.1.2.4.7.974	1	1	2	4	7	974	3	0	0	3	aac(6')-Ib; blaNDM-1; ble	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN	AMIKACIN/KANAMYCIN/TOBRAMYCIN; BLEOMYCIN; CARBAPENEM
RefSeq_NZ_MT415055.1	IncFII	97658	1.1.2.4.7.974	1	1	2	4	7	974	3	0	0	3	aac(6')-Ib; blaNDM-1; ble	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN	AMIKACIN/KANAMYCIN/TOBRAMYCIN; BLEOMYCIN; CARBAPENEM
RefSeq_NZ_MT415056.1	IncFII	76840	1.1.2.4.7.974	1	1	2	4	7	974	3	0	0	3	aac(6')-Ib; blaNDM-1; ble	none	none	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN	AMIKACIN/KANAMYCIN/TOBRAMYCIN; BLEOMYCIN; CARBAPENEM
RefSeq_NZ_MT439326.1	IncFII	199248	1.1.2.4.7.23	1	1	2	4	7	23	4	0	20	24	kdeA; mph(A); mrx(A); tet(A)	none	arsA; arsB; arsC; arsD; arsR; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	EFFLUX; MACROLIDE; TETRACYCLINE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; EFFLUX; TETRACYCLINE
RefSeq_NZ_MT439327.1	IncFII	189780	1.1.2.4.7.23	1	1	2	4	7	23	3	0	20	23	mph(A); mrx(A); tet(A)	none	arsA; arsB; arsC; arsD; arsR; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; silA; silB; silC; silE; silF; silP; silR; silS	MACROLIDE; TETRACYCLINE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; TETRACYCLINE
RefSeq_NZ_MT550691.1	IncFII	77551	1.1.2.4.7.1021	1	1	2	4	7	1021	3	0	0	3	blaKPC-33; blaLAP-2; qnrS1	none	none	BETA-LACTAM; QUINOLONE	BETA-LACTAM; CEPHALOSPORIN; QUINOLONE
RefSeq_NZ_MT560072.1	IncFII	209317	1.1.2.4.7.23	1	1	2	4	7	23	8	0	23	31	aadA2; aph(3')-Ia; catA1; dfrA12; mph(A); mrx(A); sul1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; qacEdelta1; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; MACROLIDE; PHENICOL; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CHLORAMPHENICOL; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT560073.1	IncFII	98806	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	aph(3')-Ia; blaKPC-2; blaOXA	none	merC	AMINOGLYCOSIDE; BETA-LACTAM	BETA-LACTAM; CARBAPENEM; KANAMYCIN
RefSeq_NZ_MT560075.1	IncFII	115525	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	blaKPC-3; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CARBAPENEM
RefSeq_NZ_MT560078.1	IncFII	114360	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	blaKPC-3; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CARBAPENEM
RefSeq_NZ_MT571488.1	IncFII	136244	1.1.2.4.7.1734	1	1	2	4	7	1734	9	0	4	13	aac(6')-Ib; aadA1; aph(3'')-Ib; aph(6)-Id; blaKPC-3; blaOXA-9; blaTEM-1; dfrA14; sul2	none	ncrA; ncrB; ncrC; ncrY	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN; BETA-LACTAM; CARBAPENEM; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT635909.1	IncFII	87565	1.1.2.4.7.2833	1	1	2	4	7	2833	4	0	0	4	blaOXA-181; mph(A); mrx(A); rmtB1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE	AMINOGLYCOSIDE; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CARBAPENEM
RefSeq_NZ_MT647837.1	IncFII	71723	1.1.2.4.7.2834	1	1	2	4	7	2834	6	0	0	6	aadA2; bleO; dfrA12; floR; mcr-8.2; sul2	none	none	AMINOGLYCOSIDE; BLEOMYCIN; COLISTIN; PHENICOL; SULFONAMIDE; TRIMETHOPRIM	BLEOMYCIN; CHLORAMPHENICOL/FLORFENICOL; COLISTIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT648513.1	IncFII	129869	1.1.2.4.7.846	1	1	2	4	7	846	7	0	4	11	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; catA2; fosA3; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN; PHENICOL	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN; CHLORAMPHENICOL; FOSFOMYCIN
RefSeq_NZ_MT809692.1	IncFII	72483	1.1.2.4.7.2837	1	1	2	4	7	2837	4	0	5	9	armA; blaKPC-39; mph(E); msr(E)	none	merA; merD; merE; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN; CEPHALOSPORIN; ERYTHROMYCIN; GENTAMICIN
RefSeq_NZ_MT809694.1	IncFII	113130	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	blaKPC-49; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CEPHALOSPORIN
RefSeq_NZ_MT809695.1	IncFII	113648	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	blaKPC-29; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CARBAPENEM
RefSeq_NZ_MT809697.1	IncFII	113652	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	blaKPC-67; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CARBAPENEM
RefSeq_NZ_MT809698.1	IncFII	72432	1.1.2.4.7.2837	1	1	2	4	7	2837	4	0	5	9	armA; blaKPC-68; mph(E); msr(E)	none	merA; merD; merE; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN; CEPHALOSPORIN; ERYTHROMYCIN; GENTAMICIN
RefSeq_NZ_MT809699.1	IncFII	109606	1.1.2.4.7.46	1	1	2	4	7	46	3	0	1	4	blaKPC-66; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CEPHALOSPORIN
RefSeq_NZ_MT809700.1	IncFII	113531	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	blaKPC-69; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CEPHALOSPORIN
RefSeq_NZ_MT809701.1	IncFII	115662	1.1.2.4.7.23	1	1	2	4	7	23	3	0	1	4	blaKPC-70; blaOXA; blaTEM-1	none	merC	BETA-LACTAM	BETA-LACTAM; CEPHALOSPORIN
RefSeq_NZ_MT810352.1	IncFII	76854	1.1.2.4.7.2838	1	1	2	4	7	2838	10	0	6	16	aph(3'')-Ib; aph(6)-Id; blaCTX-M-3; blaKPC-2; blaTEM-1; dfrA25; mph(A); mrx(A); sul1; sul2	none	merA; merD; merE; merR; merT; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT810354.1	IncFII	173280	1.1.2.4.7.846	1	1	2	4	7	846	6	0	4	10	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; fosA3; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN; FOSFOMYCIN
RefSeq_NZ_MT810355.1	IncFII	104465	1.1.2.4.7.2839	1	1	2	4	7	2839	5	1	5	11	blaKPC-2; dfrA25; mph(A); mrx(A); sul1	traT	merC; merP; merR; merT; qacEdelta1	BETA-LACTAM; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CARBAPENEM; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT810356.1	IncFII	145209	1.1.2.4.7.846	1	1	2	4	7	846	5	0	4	9	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN
RefSeq_NZ_MT810357.1	IncFII	128588	1.1.2.4.7.846	1	1	2	4	7	846	7	0	4	11	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; catA2; fosA3; rmtB	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN; PHENICOL	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN; CHLORAMPHENICOL; FOSFOMYCIN
RefSeq_NZ_MT810358.1	IncFII	129274	1.1.2.4.7.846	1	1	2	4	7	846	7	0	4	11	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; catA2; fosA3; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN; PHENICOL	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN; CHLORAMPHENICOL; FOSFOMYCIN
RefSeq_NZ_MT810359.1	IncFII	108236	1.1.2.4.7.846	1	1	2	4	7	846	4	0	0	4	blaCTX-M-65; blaKPC-2; blaTEM-1; rmtB1	none	none	AMINOGLYCOSIDE; BETA-LACTAM	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN
RefSeq_NZ_MT810363.1	IncFII	100883	1.1.2.4.7.2204	1	1	2	4	7	2204	6	0	0	6	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; fosA3; rmtB1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN; FOSFOMYCIN
RefSeq_NZ_MT810364.1	IncFII	105915	1.1.2.4.7.940	1	1	2	4	7	940	1	0	4	5	blaKPC-2	none	merC; merP; merR; merT	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MT810365.1	IncFII	112814	1.1.2.4.7.2840	1	1	2	4	7	2840	4	0	4	8	blaKPC-2; blaSHV-12	none	merC; merP; merR; merT	BETA-LACTAM	CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN
RefSeq_NZ_MT810366.1	IncFII	131621	1.1.2.4.7.2841	1	1	2	4	7	2841	4	0	4	8	blaKPC-2; catA2; mph(A); mrx(A)	none	merC; merP; merR; merT	BETA-LACTAM; MACROLIDE; PHENICOL	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CARBAPENEM; CHLORAMPHENICOL
RefSeq_NZ_MT810368.1	IncFII	133110	1.1.2.4.7.2842	1	1	2	4	7	2842	9	0	1	10	aac(6')-Ib-cr5; aadA16; arr-3; blaKPC-2; blaSHV-12; blaTEM-1; dfrA27; rmtB1; sul1	none	qacEdelta1	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; RIFAMYCIN; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
RefSeq_NZ_MT810369.1	IncFII	115305	1.1.2.4.7.846	1	1	2	4	7	846	5	0	0	5	blaCTX-M-65; blaKPC-2; blaTEM-1; fosA3; rmtB1	none	none	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEPHALOSPORIN; FOSFOMYCIN
RefSeq_NZ_MT810370.1	IncFII	94490	1.1.2.4.7.1532	1	1	2	4	7	1532	1	0	0	1	blaKPC-2	none	none	BETA-LACTAM	CARBAPENEM
RefSeq_NZ_MT810371.1	IncFII	85182	1.1.2.4.7.2843	1	1	2	4	7	2843	2	0	4	6	blaKPC-2; catA2	none	merC; merP; merR; merT	BETA-LACTAM; PHENICOL	CARBAPENEM; CHLORAMPHENICOL
RefSeq_NZ_MT810372.1	IncFII	124760	1.1.2.4.7.846	1	1	2	4	7	846	6	0	4	10	blaCTX-M-65; blaKPC-2; blaSHV-12; blaTEM-1; fosA3; rmtB1	none	merC; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; FOSFOMYCIN	AMINOGLYCOSIDE; BETA-LACTAM; CARBAPENEM; CEFIDEROCOL/CEPHALOSPORIN; CEPHALOSPORIN; FOSFOMYCIN
